Time,Discharge-Enable Output Active,Pack Discharge Current Limit (DCL),Pack Amperage (Current),Pack Voltage,J1772 AC Amp Limit,J1772 AC Power Limit,J1772 AC Voltage (0v = N/A)
Fri Nov 6 11:09:25 GMT 2020,0.000000,12.000000,-7.500000,290.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:25 GMT 2020,0.000000,12.000000,-7.500000,296.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:25 GMT 2020,0.000000,20.000000,-39.500000,296.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:25 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:25 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:25 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:25 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:25 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:25 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:25 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:26 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:26 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:26 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:26 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:26 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:26 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:26 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:26 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:26 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:26 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:27 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:27 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:27 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:27 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:27 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:27 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:27 GMT 2020,0.000000,20.000000,-39.500000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:27 GMT 2020,0.000000,120.000000,-61.200000,302.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:27 GMT 2020,0.000000,120.000000,-61.200000,307.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:27 GMT 2020,0.000000,128.000000,-56.200000,306.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:28 GMT 2020,0.000000,128.000000,-56.200000,306.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:28 GMT 2020,0.000000,132.000000,-54.400000,306.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:28 GMT 2020,0.000000,140.000000,-54.400000,306.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:28 GMT 2020,0.000000,140.000000,-50.000000,305.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:28 GMT 2020,0.000000,140.000000,-50.000000,305.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:28 GMT 2020,0.000000,148.000000,-48.100000,305.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:28 GMT 2020,0.000000,148.000000,-48.100000,305.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:28 GMT 2020,0.000000,156.000000,-47.800000,305.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:28 GMT 2020,0.000000,156.000000,-47.800000,305.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:28 GMT 2020,0.000000,168.000000,-42.900000,305.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:29 GMT 2020,0.000000,168.000000,-42.900000,305.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:29 GMT 2020,0.000000,172.000000,-42.300000,305.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:29 GMT 2020,0.000000,180.000000,-42.300000,305.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:29 GMT 2020,0.000000,180.000000,-32.800000,304.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:29 GMT 2020,0.000000,188.000000,-17.900000,304.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:29 GMT 2020,0.000000,188.000000,-17.900000,302.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:29 GMT 2020,0.000000,196.000000,-2.200000,300.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:29 GMT 2020,0.000000,200.000000,-2.200000,300.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:29 GMT 2020,0.000000,200.000000,1.200000,300.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:29 GMT 2020,0.000000,208.000000,2.100000,300.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:30 GMT 2020,0.000000,208.000000,2.100000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:30 GMT 2020,0.000000,216.000000,3.200000,299.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:30 GMT 2020,0.000000,216.000000,3.200000,299.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:30 GMT 2020,0.000000,224.000000,4.300000,299.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:30 GMT 2020,0.000000,224.000000,4.300000,299.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:30 GMT 2020,0.000000,232.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:30 GMT 2020,0.000000,232.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:30 GMT 2020,0.000000,240.000000,4.300000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:30 GMT 2020,0.000000,240.000000,4.300000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:30 GMT 2020,0.000000,244.000000,4.300000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:31 GMT 2020,0.000000,244.000000,4.300000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:31 GMT 2020,0.000000,252.000000,5.200000,299.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:31 GMT 2020,0.000000,252.000000,5.200000,299.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:31 GMT 2020,0.000000,258.000000,5.800000,299.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:31 GMT 2020,0.000000,258.000000,5.800000,299.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:31 GMT 2020,0.000000,258.000000,6.100000,299.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:31 GMT 2020,0.000000,258.000000,6.100000,299.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:31 GMT 2020,0.000000,258.000000,6.800000,299.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:31 GMT 2020,0.000000,258.000000,6.800000,299.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:31 GMT 2020,0.000000,258.000000,5.300000,299.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:32 GMT 2020,0.000000,258.000000,5.900000,299.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:32 GMT 2020,0.000000,258.000000,5.900000,299.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:32 GMT 2020,0.000000,258.000000,5.900000,299.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:32 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:32 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:32 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:32 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:32 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:32 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:32 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:33 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:33 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:33 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:33 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:33 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:33 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:33 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:33 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:33 GMT 2020,0.000000,258.000000,4.200000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:33 GMT 2020,0.000000,259.000000,1.600000,299.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:34 GMT 2020,0.000000,259.000000,1.600000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:34 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:34 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:34 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:34 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:34 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:34 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:34 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:34 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:34 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:35 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:35 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:35 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:35 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:35 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:35 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:35 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:35 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:35 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:35 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:36 GMT 2020,0.000000,259.000000,1.700000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:36 GMT 2020,0.000000,259.000000,3.200000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:36 GMT 2020,0.000000,259.000000,3.200000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:36 GMT 2020,0.000000,259.000000,3.300000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:36 GMT 2020,0.000000,259.000000,3.300000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:36 GMT 2020,0.000000,259.000000,3.300000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:36 GMT 2020,0.000000,259.000000,3.300000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:36 GMT 2020,0.000000,259.000000,3.300000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:36 GMT 2020,0.000000,259.000000,3.300000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:36 GMT 2020,0.000000,259.000000,3.300000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:37 GMT 2020,0.000000,259.000000,3.300000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:37 GMT 2020,0.000000,259.000000,3.300000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:37 GMT 2020,0.000000,260.000000,2.400000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:37 GMT 2020,0.000000,260.000000,2.400000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:37 GMT 2020,0.000000,260.000000,2.300000,300.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:37 GMT 2020,0.000000,260.000000,2.300000,300.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:37 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:37 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:37 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:37 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:38 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:38 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:38 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:38 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:38 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:38 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:38 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:38 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:38 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:38 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:39 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:39 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:39 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:39 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:39 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:39 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:39 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:39 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:39 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:39 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:40 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:40 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:40 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:40 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:40 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:40 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:40 GMT 2020,0.000000,260.000000,2.500000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:40 GMT 2020,0.000000,260.000000,1.600000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:40 GMT 2020,0.000000,260.000000,1.600000,300.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:40 GMT 2020,0.000000,260.000000,1.700000,300.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:41 GMT 2020,0.000000,260.000000,1.700000,300.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:41 GMT 2020,0.000000,260.000000,1.700000,300.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:41 GMT 2020,0.000000,260.000000,1.700000,300.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:41 GMT 2020,0.000000,260.000000,2.100000,300.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:41 GMT 2020,0.000000,260.000000,4.400000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:41 GMT 2020,0.000000,260.000000,4.400000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:41 GMT 2020,0.000000,260.000000,6.100000,300.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:41 GMT 2020,0.000000,260.000000,6.100000,299.800000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:41 GMT 2020,0.000000,260.000000,11.200000,299.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:41 GMT 2020,0.000000,260.000000,11.200000,299.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:42 GMT 2020,0.000000,260.000000,14.500000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:42 GMT 2020,0.000000,259.000000,14.500000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:42 GMT 2020,0.000000,259.000000,15.100000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:42 GMT 2020,0.000000,259.000000,15.100000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:42 GMT 2020,0.000000,259.000000,15.100000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:42 GMT 2020,0.000000,259.000000,15.100000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:42 GMT 2020,0.000000,259.000000,15.100000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:42 GMT 2020,0.000000,259.000000,15.100000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:42 GMT 2020,0.000000,259.000000,15.100000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:42 GMT 2020,0.000000,259.000000,15.100000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:43 GMT 2020,0.000000,259.000000,15.100000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:43 GMT 2020,0.000000,259.000000,13.200000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:43 GMT 2020,0.000000,259.000000,13.200000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:43 GMT 2020,0.000000,259.000000,12.100000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:43 GMT 2020,0.000000,259.000000,12.100000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:43 GMT 2020,0.000000,259.000000,14.300000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:43 GMT 2020,0.000000,259.000000,14.300000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:43 GMT 2020,0.000000,259.000000,11.700000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:43 GMT 2020,0.000000,259.000000,11.800000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:43 GMT 2020,0.000000,259.000000,11.800000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:44 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:44 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:44 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:44 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:44 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:44 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:44 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:44 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:44 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:44 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:45 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:45 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:45 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:45 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:45 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:45 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:45 GMT 2020,0.000000,259.000000,11.400000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:45 GMT 2020,0.000000,259.000000,2.000000,299.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:45 GMT 2020,0.000000,259.000000,2.000000,300.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:46 GMT 2020,0.000000,261.000000,2.500000,300.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:46 GMT 2020,0.000000,261.000000,2.500000,300.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:46 GMT 2020,0.000000,261.000000,3.400000,300.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:46 GMT 2020,0.000000,261.000000,3.400000,300.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:46 GMT 2020,0.000000,261.000000,3.800000,300.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:46 GMT 2020,0.000000,261.000000,3.800000,300.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:46 GMT 2020,0.000000,261.000000,5.500000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:46 GMT 2020,0.000000,261.000000,5.500000,299.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:46 GMT 2020,0.000000,261.000000,14.600000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:46 GMT 2020,0.000000,260.000000,14.600000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:47 GMT 2020,0.000000,260.000000,14.600000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:47 GMT 2020,0.000000,260.000000,14.600000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:47 GMT 2020,0.000000,260.000000,14.600000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:47 GMT 2020,0.000000,260.000000,14.600000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:47 GMT 2020,0.000000,260.000000,14.600000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:47 GMT 2020,0.000000,260.000000,14.600000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:47 GMT 2020,0.000000,260.000000,14.600000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:47 GMT 2020,0.000000,260.000000,25.000000,298.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:47 GMT 2020,0.000000,260.000000,25.000000,297.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:47 GMT 2020,0.000000,258.000000,23.700000,297.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:48 GMT 2020,0.000000,258.000000,23.700000,297.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:48 GMT 2020,0.000000,258.000000,27.700000,297.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:48 GMT 2020,0.000000,258.000000,27.700000,297.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:48 GMT 2020,0.000000,258.000000,35.800000,297.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:48 GMT 2020,0.000000,258.000000,35.800000,297.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:48 GMT 2020,0.000000,258.000000,35.800000,297.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:48 GMT 2020,0.000000,258.000000,35.800000,297.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:48 GMT 2020,0.000000,258.000000,35.800000,297.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:48 GMT 2020,0.000000,258.000000,35.800000,297.300000,80.000000,18400.000000,0.000000
