Time,Pack Amperage (Current),J1772 AC Amp Limit
Thu Nov 5 14:54:58 GMT 2020,1.000000,80.000000
Thu Nov 5 14:54:58 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:58 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:58 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:58 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:58 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:59 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:59 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:59 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:59 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:59 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:59 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:59 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:59 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:59 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:59 GMT 2020,1.200000,80.000000
Thu Nov 5 14:55:00 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:00 GMT 2020,1.000000,80.000000
Thu Nov 5 14:55:00 GMT 2020,1.000000,80.000000
Thu Nov 5 14:55:00 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:00 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:00 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:00 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:00 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:00 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:00 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:01 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:01 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:01 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:01 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:01 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:01 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:01 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:01 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:01 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:01 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:02 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:02 GMT 2020,1.200000,80.000000
Thu Nov 5 14:55:02 GMT 2020,1.200000,80.000000
Thu Nov 5 14:55:02 GMT 2020,1.200000,80.000000
Thu Nov 5 14:55:02 GMT 2020,1.200000,80.000000
Thu Nov 5 14:55:02 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:02 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:02 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:02 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:02 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:03 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:03 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:03 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:03 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:03 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:03 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:03 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:03 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:03 GMT 2020,1.000000,80.000000
Thu Nov 5 14:55:03 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:04 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:04 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:04 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:04 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:04 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:04 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:04 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:04 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:04 GMT 2020,1.000000,80.000000
Thu Nov 5 14:55:04 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:05 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:05 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:05 GMT 2020,1.200000,80.000000
Thu Nov 5 14:55:05 GMT 2020,1.200000,80.000000
Thu Nov 5 14:55:05 GMT 2020,1.200000,80.000000
Thu Nov 5 14:55:05 GMT 2020,1.200000,80.000000
Thu Nov 5 14:55:05 GMT 2020,1.200000,80.000000
Thu Nov 5 14:55:05 GMT 2020,1.200000,80.000000
Thu Nov 5 14:55:05 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:06 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:06 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:06 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:06 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:06 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:06 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:06 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:06 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:06 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:06 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:07 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:07 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:07 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:07 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:07 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:07 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:07 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:07 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:07 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:07 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:08 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:08 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:08 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:08 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:08 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:08 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:08 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:08 GMT 2020,1.100000,80.000000
Thu Nov 5 14:55:08 GMT 2020,1.100000,80.000000
