Time,Discharge-Enable Output Active,Pack Discharge Current Limit (DCL),Pack Amperage (Current),Pack Voltage
Fri Nov 6 11:31:40 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:41 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:41 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:41 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:41 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:41 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:41 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:41 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:41 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:41 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:41 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:42 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:42 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:42 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:42 GMT 2020,0.000000,228.000000,-26.500000,299.300000
Fri Nov 6 11:31:42 GMT 2020,0.000000,228.000000,-26.500000,302.800000
Fri Nov 6 11:31:42 GMT 2020,0.000000,238.000000,-24.600000,302.600000
Fri Nov 6 11:31:42 GMT 2020,0.000000,239.000000,-16.100000,302.000000
Fri Nov 6 11:31:42 GMT 2020,0.000000,239.000000,-9.600000,301.400000
Fri Nov 6 11:31:42 GMT 2020,0.000000,239.000000,-3.600000,300.500000
Fri Nov 6 11:31:42 GMT 2020,0.000000,239.000000,0.000000,300.500000
Fri Nov 6 11:31:43 GMT 2020,0.000000,239.000000,0.000000,300.500000
Fri Nov 6 11:31:43 GMT 2020,0.000000,239.000000,0.000000,300.500000
Fri Nov 6 11:31:43 GMT 2020,0.000000,239.000000,0.000000,300.500000
Fri Nov 6 11:31:43 GMT 2020,0.000000,239.000000,0.000000,300.500000
Fri Nov 6 11:31:43 GMT 2020,0.000000,239.000000,0.000000,300.500000
Fri Nov 6 11:31:43 GMT 2020,0.000000,239.000000,0.000000,300.500000
Fri Nov 6 11:31:43 GMT 2020,0.000000,239.000000,0.000000,300.500000
Fri Nov 6 11:31:43 GMT 2020,0.000000,239.000000,0.000000,295.700000
Fri Nov 6 11:31:43 GMT 2020,0.000000,238.000000,39.300000,295.300000
Fri Nov 6 11:31:43 GMT 2020,0.000000,238.000000,46.500000,294.500000
Fri Nov 6 11:31:44 GMT 2020,0.000000,238.000000,46.000000,294.200000
Fri Nov 6 11:31:44 GMT 2020,0.000000,238.000000,56.700000,293.500000
Fri Nov 6 11:31:44 GMT 2020,0.000000,238.000000,56.700000,293.500000
Fri Nov 6 11:31:44 GMT 2020,0.000000,238.000000,56.700000,293.500000
Fri Nov 6 11:31:44 GMT 2020,0.000000,238.000000,56.700000,293.500000
Fri Nov 6 11:31:44 GMT 2020,0.000000,238.000000,56.700000,293.500000
Fri Nov 6 11:31:44 GMT 2020,0.000000,238.000000,56.700000,293.500000
Fri Nov 6 11:31:44 GMT 2020,0.000000,238.000000,56.700000,293.500000
Fri Nov 6 11:31:44 GMT 2020,0.000000,238.000000,56.700000,293.500000
Fri Nov 6 11:31:44 GMT 2020,0.000000,233.000000,72.500000,291.100000
Fri Nov 6 11:31:45 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:45 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:45 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:45 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:45 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:45 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:45 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:45 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:45 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:45 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:46 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:46 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:46 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:46 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:46 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:46 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:46 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:46 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:46 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:46 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:47 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:47 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:47 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:47 GMT 2020,0.000000,233.000000,73.900000,291.100000
Fri Nov 6 11:31:47 GMT 2020,0.000000,240.000000,9.600000,291.100000
Fri Nov 6 11:31:47 GMT 2020,0.000000,240.000000,9.600000,298.300000
Fri Nov 6 11:31:47 GMT 2020,0.000000,241.000000,13.000000,298.000000
Fri Nov 6 11:31:47 GMT 2020,0.000000,241.000000,16.100000,297.800000
Fri Nov 6 11:31:47 GMT 2020,0.000000,241.000000,21.300000,297.400000
Fri Nov 6 11:31:47 GMT 2020,0.000000,240.000000,23.900000,296.900000
Fri Nov 6 11:31:48 GMT 2020,0.000000,240.000000,24.300000,296.900000
Fri Nov 6 11:31:48 GMT 2020,0.000000,240.000000,24.600000,297.000000
Fri Nov 6 11:31:48 GMT 2020,0.000000,240.000000,24.600000,296.700000
Fri Nov 6 11:31:48 GMT 2020,0.000000,239.000000,26.000000,296.600000
Fri Nov 6 11:31:48 GMT 2020,0.000000,239.000000,24.900000,296.600000
Fri Nov 6 11:31:48 GMT 2020,0.000000,239.000000,24.900000,296.500000
Fri Nov 6 11:31:48 GMT 2020,0.000000,239.000000,23.600000,296.800000
Fri Nov 6 11:31:48 GMT 2020,0.000000,239.000000,20.800000,297.000000
Fri Nov 6 11:31:48 GMT 2020,0.000000,239.000000,15.100000,297.200000
Fri Nov 6 11:31:48 GMT 2020,0.000000,239.000000,11.500000,297.400000
Fri Nov 6 11:31:49 GMT 2020,0.000000,238.000000,11.500000,298.000000
Fri Nov 6 11:31:49 GMT 2020,0.000000,238.000000,5.700000,298.600000
Fri Nov 6 11:31:49 GMT 2020,0.000000,239.000000,3.500000,298.800000
Fri Nov 6 11:31:49 GMT 2020,0.000000,239.000000,3.500000,299.000000
Fri Nov 6 11:31:49 GMT 2020,0.000000,239.000000,2.700000,299.200000
Fri Nov 6 11:31:49 GMT 2020,0.000000,240.000000,1.500000,299.300000
Fri Nov 6 11:31:49 GMT 2020,0.000000,240.000000,1.600000,299.400000
Fri Nov 6 11:31:49 GMT 2020,0.000000,240.000000,1.500000,299.400000
Fri Nov 6 11:31:49 GMT 2020,0.000000,240.000000,1.400000,299.400000
Fri Nov 6 11:31:49 GMT 2020,0.000000,241.000000,1.400000,299.400000
Fri Nov 6 11:31:50 GMT 2020,0.000000,241.000000,1.100000,299.500000
Fri Nov 6 11:31:50 GMT 2020,0.000000,241.000000,1.000000,299.500000
Fri Nov 6 11:31:50 GMT 2020,0.000000,241.000000,0.700000,299.500000
Fri Nov 6 11:31:50 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:50 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:50 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:50 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:50 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:50 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:50 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:51 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:51 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:51 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:51 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:51 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:51 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:51 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:51 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:51 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:51 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:52 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:52 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:52 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:52 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:52 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:52 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:52 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:52 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:52 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:52 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:53 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:53 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:53 GMT 2020,0.000000,240.000000,0.700000,299.500000
Fri Nov 6 11:31:53 GMT 2020,0.000000,240.000000,-6.400000,299.500000
Fri Nov 6 11:31:53 GMT 2020,0.000000,242.000000,-6.400000,300.500000
Fri Nov 6 11:31:53 GMT 2020,0.000000,242.000000,-4.800000,300.400000
Fri Nov 6 11:31:53 GMT 2020,0.000000,242.000000,-3.600000,300.200000
Fri Nov 6 11:31:53 GMT 2020,0.000000,242.000000,-2.100000,300.300000
Fri Nov 6 11:31:53 GMT 2020,0.000000,242.000000,-2.100000,300.100000
Fri Nov 6 11:31:53 GMT 2020,0.000000,242.000000,-1.800000,300.000000
Fri Nov 6 11:31:54 GMT 2020,0.000000,242.000000,-1.000000,300.000000
Fri Nov 6 11:31:54 GMT 2020,0.000000,242.000000,-0.600000,299.900000
Fri Nov 6 11:31:54 GMT 2020,0.000000,242.000000,0.300000,299.800000
Fri Nov 6 11:31:54 GMT 2020,0.000000,242.000000,1.600000,299.700000
Fri Nov 6 11:31:54 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:54 GMT 2020,0.000000,242.000000,1.800000,299.600000
Fri Nov 6 11:31:54 GMT 2020,0.000000,242.000000,1.600000,299.600000
Fri Nov 6 11:31:54 GMT 2020,0.000000,242.000000,1.600000,299.600000
Fri Nov 6 11:31:54 GMT 2020,0.000000,242.000000,1.500000,299.600000
Fri Nov 6 11:31:54 GMT 2020,0.000000,242.000000,1.700000,299.700000
Fri Nov 6 11:31:55 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:55 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:55 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:55 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:55 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:55 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:55 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:55 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:55 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:55 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:56 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:56 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:56 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:56 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:56 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:56 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:56 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:56 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:56 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:56 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:57 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:57 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:57 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:57 GMT 2020,0.000000,242.000000,1.900000,299.600000
Fri Nov 6 11:31:57 GMT 2020,0.000000,240.000000,19.400000,299.600000
Fri Nov 6 11:31:57 GMT 2020,0.000000,240.000000,6.300000,298.600000
Fri Nov 6 11:31:57 GMT 2020,0.000000,240.000000,3.000000,299.200000
Fri Nov 6 11:31:57 GMT 2020,0.000000,240.000000,1.700000,299.500000
Fri Nov 6 11:31:57 GMT 2020,0.000000,240.000000,1.600000,299.500000
Fri Nov 6 11:31:58 GMT 2020,0.000000,240.000000,1.600000,299.500000
Fri Nov 6 11:31:58 GMT 2020,0.000000,240.000000,1.600000,299.500000
Fri Nov 6 11:31:58 GMT 2020,0.000000,240.000000,1.600000,299.500000
Fri Nov 6 11:31:58 GMT 2020,0.000000,240.000000,1.600000,299.500000
Fri Nov 6 11:31:58 GMT 2020,0.000000,240.000000,1.600000,299.500000
Fri Nov 6 11:31:58 GMT 2020,0.000000,240.000000,1.600000,299.500000
Fri Nov 6 11:31:58 GMT 2020,0.000000,240.000000,1.600000,299.500000
Fri Nov 6 11:31:58 GMT 2020,0.000000,241.000000,1.600000,299.600000
Fri Nov 6 11:31:58 GMT 2020,0.000000,241.000000,1.500000,299.600000
Fri Nov 6 11:31:58 GMT 2020,0.000000,241.000000,1.800000,299.600000
Fri Nov 6 11:31:59 GMT 2020,0.000000,241.000000,1.800000,299.600000
Fri Nov 6 11:31:59 GMT 2020,0.000000,241.000000,2.000000,299.600000
Fri Nov 6 11:31:59 GMT 2020,0.000000,241.000000,2.300000,299.600000
Fri Nov 6 11:31:59 GMT 2020,0.000000,241.000000,2.000000,299.600000
Fri Nov 6 11:31:59 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:31:59 GMT 2020,0.000000,241.000000,2.500000,299.600000
Fri Nov 6 11:31:59 GMT 2020,0.000000,241.000000,2.500000,299.600000
Fri Nov 6 11:31:59 GMT 2020,0.000000,241.000000,2.200000,299.600000
Fri Nov 6 11:31:59 GMT 2020,0.000000,241.000000,2.200000,299.600000
Fri Nov 6 11:31:59 GMT 2020,0.000000,241.000000,3.100000,299.500000
Fri Nov 6 11:32:00 GMT 2020,0.000000,241.000000,2.800000,299.500000
Fri Nov 6 11:32:00 GMT 2020,0.000000,241.000000,2.700000,299.500000
Fri Nov 6 11:32:00 GMT 2020,0.000000,241.000000,2.700000,299.500000
Fri Nov 6 11:32:00 GMT 2020,0.000000,241.000000,2.700000,299.500000
Fri Nov 6 11:32:00 GMT 2020,0.000000,241.000000,2.700000,299.500000
Fri Nov 6 11:32:00 GMT 2020,0.000000,241.000000,2.700000,299.500000
Fri Nov 6 11:32:00 GMT 2020,0.000000,241.000000,2.700000,299.500000
Fri Nov 6 11:32:00 GMT 2020,0.000000,241.000000,2.700000,299.500000
Fri Nov 6 11:32:00 GMT 2020,0.000000,241.000000,2.700000,299.500000
Fri Nov 6 11:32:00 GMT 2020,0.000000,241.000000,3.100000,299.500000
Fri Nov 6 11:32:01 GMT 2020,0.000000,241.000000,3.100000,299.500000
Fri Nov 6 11:32:01 GMT 2020,0.000000,241.000000,2.900000,299.500000
Fri Nov 6 11:32:01 GMT 2020,0.000000,241.000000,2.800000,299.500000
Fri Nov 6 11:32:01 GMT 2020,0.000000,241.000000,2.700000,299.600000
Fri Nov 6 11:32:01 GMT 2020,0.000000,241.000000,2.700000,299.600000
Fri Nov 6 11:32:01 GMT 2020,0.000000,241.000000,2.700000,299.600000
Fri Nov 6 11:32:01 GMT 2020,0.000000,241.000000,2.700000,299.600000
Fri Nov 6 11:32:01 GMT 2020,0.000000,241.000000,2.700000,299.600000
Fri Nov 6 11:32:01 GMT 2020,0.000000,241.000000,2.700000,299.600000
Fri Nov 6 11:32:01 GMT 2020,0.000000,241.000000,2.700000,299.600000
Fri Nov 6 11:32:02 GMT 2020,0.000000,241.000000,2.700000,299.600000
Fri Nov 6 11:32:02 GMT 2020,0.000000,241.000000,2.700000,299.600000
Fri Nov 6 11:32:02 GMT 2020,0.000000,241.000000,2.700000,299.600000
Fri Nov 6 11:32:02 GMT 2020,0.000000,241.000000,2.300000,299.600000
Fri Nov 6 11:32:02 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:02 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:02 GMT 2020,0.000000,241.000000,2.500000,299.600000
Fri Nov 6 11:32:02 GMT 2020,0.000000,241.000000,2.600000,299.600000
Fri Nov 6 11:32:02 GMT 2020,0.000000,241.000000,2.700000,299.600000
Fri Nov 6 11:32:02 GMT 2020,0.000000,241.000000,2.700000,299.600000
Fri Nov 6 11:32:03 GMT 2020,0.000000,241.000000,2.900000,299.600000
Fri Nov 6 11:32:03 GMT 2020,0.000000,241.000000,3.200000,299.600000
Fri Nov 6 11:32:03 GMT 2020,0.000000,241.000000,3.200000,299.500000
Fri Nov 6 11:32:03 GMT 2020,0.000000,241.000000,3.000000,299.500000
Fri Nov 6 11:32:03 GMT 2020,0.000000,241.000000,2.800000,299.600000
Fri Nov 6 11:32:03 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:03 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:03 GMT 2020,0.000000,241.000000,2.300000,299.600000
Fri Nov 6 11:32:03 GMT 2020,0.000000,241.000000,2.100000,299.700000
Fri Nov 6 11:32:03 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:04 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:04 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:04 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:04 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:04 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:04 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:04 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:04 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:04 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:04 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:05 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:05 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:05 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:05 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:05 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:05 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:05 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:05 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:05 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:05 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:06 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:06 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:06 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:06 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:06 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:06 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:06 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:06 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:06 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:06 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:07 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:07 GMT 2020,0.000000,241.000000,2.400000,299.600000
Fri Nov 6 11:32:07 GMT 2020,0.000000,241.000000,1.900000,299.600000
Fri Nov 6 11:32:07 GMT 2020,0.000000,241.000000,1.900000,299.600000
Fri Nov 6 11:32:07 GMT 2020,0.000000,241.000000,1.900000,299.600000
Fri Nov 6 11:32:07 GMT 2020,0.000000,241.000000,1.900000,299.600000
Fri Nov 6 11:32:07 GMT 2020,0.000000,241.000000,1.900000,299.600000
Fri Nov 6 11:32:07 GMT 2020,0.000000,241.000000,1.900000,299.600000
Fri Nov 6 11:32:07 GMT 2020,0.000000,241.000000,1.900000,299.600000
Fri Nov 6 11:32:07 GMT 2020,0.000000,241.000000,1.900000,299.600000
Fri Nov 6 11:32:08 GMT 2020,0.000000,241.000000,1.900000,299.800000
Fri Nov 6 11:32:08 GMT 2020,0.000000,242.000000,1.700000,299.800000
Fri Nov 6 11:32:08 GMT 2020,0.000000,242.000000,1.700000,299.800000
Fri Nov 6 11:32:08 GMT 2020,0.000000,242.000000,1.700000,299.800000
Fri Nov 6 11:32:08 GMT 2020,0.000000,242.000000,1.700000,299.800000
Fri Nov 6 11:32:08 GMT 2020,0.000000,242.000000,1.500000,299.800000
Fri Nov 6 11:32:08 GMT 2020,0.000000,242.000000,1.600000,299.800000
Fri Nov 6 11:32:08 GMT 2020,0.000000,242.000000,1.900000,299.800000
Fri Nov 6 11:32:08 GMT 2020,0.000000,242.000000,2.100000,299.800000
Fri Nov 6 11:32:08 GMT 2020,0.000000,242.000000,2.700000,299.700000
Fri Nov 6 11:32:09 GMT 2020,0.000000,242.000000,2.700000,299.700000
Fri Nov 6 11:32:09 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:09 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:09 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:09 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:09 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:09 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:09 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:09 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:09 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:10 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:10 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:10 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:10 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:10 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:10 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:10 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:10 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:10 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:10 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:11 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:11 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:11 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:11 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:11 GMT 2020,0.000000,242.000000,4.400000,299.500000
Fri Nov 6 11:32:11 GMT 2020,0.000000,234.000000,123.300000,285.700000
Fri Nov 6 11:32:11 GMT 2020,0.000000,233.000000,120.200000,285.700000
Fri Nov 6 11:32:11 GMT 2020,0.000000,233.000000,129.400000,284.700000
Fri Nov 6 11:32:11 GMT 2020,0.000000,233.000000,128.800000,284.400000
Fri Nov 6 11:32:11 GMT 2020,0.000000,233.000000,150.300000,283.300000
Fri Nov 6 11:32:12 GMT 2020,0.000000,233.000000,150.300000,283.300000
Fri Nov 6 11:32:12 GMT 2020,0.000000,233.000000,150.300000,283.300000
Fri Nov 6 11:32:12 GMT 2020,0.000000,233.000000,150.300000,283.300000
Fri Nov 6 11:32:12 GMT 2020,0.000000,233.000000,150.300000,283.300000
Fri Nov 6 11:32:12 GMT 2020,0.000000,233.000000,150.300000,283.300000
Fri Nov 6 11:32:12 GMT 2020,0.000000,233.000000,150.300000,283.300000
Fri Nov 6 11:32:12 GMT 2020,0.000000,233.000000,150.300000,283.300000
Fri Nov 6 11:32:12 GMT 2020,0.000000,223.000000,187.100000,283.300000
Fri Nov 6 11:32:12 GMT 2020,0.000000,223.000000,187.100000,278.200000
Fri Nov 6 11:32:12 GMT 2020,0.000000,223.000000,185.200000,277.300000
Fri Nov 6 11:32:13 GMT 2020,0.000000,227.000000,196.900000,277.000000
Fri Nov 6 11:32:13 GMT 2020,0.000000,228.000000,206.700000,275.500000
Fri Nov 6 11:32:13 GMT 2020,0.000000,228.000000,203.000000,275.800000
Fri Nov 6 11:32:13 GMT 2020,0.000000,228.000000,229.400000,273.400000
Fri Nov 6 11:32:13 GMT 2020,0.000000,222.000000,223.900000,273.700000
Fri Nov 6 11:32:13 GMT 2020,0.000000,217.000000,236.800000,272.300000
Fri Nov 6 11:32:13 GMT 2020,0.000000,215.000000,231.900000,272.200000
Fri Nov 6 11:32:13 GMT 2020,0.000000,215.000000,231.900000,272.200000
Fri Nov 6 11:32:13 GMT 2020,0.000000,215.000000,231.900000,272.200000
Fri Nov 6 11:32:13 GMT 2020,0.000000,215.000000,231.900000,272.200000
Fri Nov 6 11:32:14 GMT 2020,0.000000,215.000000,231.900000,272.200000
